condition,band_idx,r_min,logit_drop
clean,2,0.5656,0.3463769
clean,2,0.5656,0.18363118
clean,2,0.5656,0.15990686
clean,2,0.5656,0.23058438
clean,2,0.5656,0.2341435
clean,2,0.5656,0.23223495
clean,2,0.5656,0.2999015
clean,2,0.5656,0.17584825
clean,2,0.5656,0.13054323
clean,2,0.5656,0.25427055
clean,2,0.5656,0.2998433
clean,2,0.5656,0.24709785
clean,2,0.5656,0.32148433
clean,2,0.5656,0.15569782
clean,2,0.5656,0.27041206
clean,2,0.5656,0.179456
clean,2,0.5656,0.1589799
clean,2,0.5656,0.15575695
clean,2,0.5656,0.1775502
clean,2,0.5656,0.28477478
clean,2,0.5656,0.1113565
clean,2,0.5656,0.2304635
clean,2,0.5656,0.1280477
clean,2,0.5656,0.124331
clean,2,0.5656,0.26507115
clean,2,0.5656,0.27019203
clean,2,0.5656,0.32641506
clean,2,0.5656,0.106603146
clean,2,0.5656,0.26587677
clean,2,0.5656,0.28425074
clean,2,0.5656,0.35262513
clean,2,0.5656,0.034321666
clean,2,0.5656,0.20488429
clean,2,0.5656,0.31451964
clean,2,0.5656,0.27978182
clean,2,0.5656,0.3139063
clean,2,0.5656,0.385239
clean,2,0.5656,0.21655172
clean,2,0.5656,0.3923707
clean,2,0.5656,0.16136658
clean,2,0.5656,0.11957359
clean,2,0.5656,-0.09677839
clean,2,0.5656,0.100123405
clean,2,0.5656,0.016626835
clean,2,0.5656,0.035551548
clean,2,0.5656,0.35794616
clean,2,0.5656,-0.1372323
clean,2,0.5656,-0.154634
clean,2,0.5656,-0.31221437
clean,2,0.5656,0.041981697
clean,2,0.5656,0.15934873
clean,2,0.5656,-0.035964966
clean,2,0.5656,0.09306359
clean,2,0.5656,-0.05650854
clean,2,0.5656,-0.09316492
clean,2,0.5656,-0.08527994
clean,2,0.5656,-0.018239021
clean,2,0.5656,-0.046010256
clean,2,0.5656,-0.14950752
clean,2,0.5656,0.1665659
clean,2,0.5656,-0.124690056
clean,2,0.5656,-0.075312614
clean,2,0.5656,-0.14246702
clean,2,0.5656,-0.09646106
clean,2,0.5656,-0.04431057
clean,2,0.5656,0.059915066
clean,2,0.5656,-0.113204
clean,2,0.5656,-0.103601456
clean,2,0.5656,-0.1659584
clean,2,0.5656,0.012622595
clean,2,0.5656,-0.034044266
clean,2,0.5656,0.10803509
clean,2,0.5656,-0.29187298
clean,2,0.5656,-0.1448884
clean,2,0.5656,0.019916058
clean,2,0.5656,-0.034035683
clean,2,0.5656,-0.16998625
clean,2,0.5656,-0.15524292
clean,2,0.5656,-0.09382868
clean,2,0.5656,0.061398506
clean,2,0.5656,0.005661726
clean,2,0.5656,-0.08464527
clean,2,0.5656,0.16494083
clean,2,0.5656,0.05126953
clean,2,0.5656,-0.24072766
clean,2,0.5656,0.050433636
clean,2,0.5656,-0.02756834
clean,2,0.5656,-0.085965395
clean,2,0.5656,-0.15641427
clean,2,0.5656,0.08012843
clean,2,0.5656,-0.009866238
clean,2,0.5656,-0.20369911
clean,2,0.5656,-0.34224415
clean,2,0.5656,-0.108122826
clean,2,0.5656,-0.1637559
clean,2,0.5656,0.0033454895
clean,2,0.5656,-0.08427811
clean,2,0.5656,0.042901516
clean,2,0.5656,-0.028495789
clean,2,0.5656,-0.025421381
clean,2,0.5656,0.035573244
clean,2,0.5656,-0.06359863
clean,2,0.5656,-0.06784296
clean,2,0.5656,-0.04101658
clean,2,0.5656,-0.030999899
clean,2,0.5656,-0.026440144
clean,2,0.5656,-0.12900591
clean,2,0.5656,-0.061876297
clean,2,0.5656,-0.086809635
clean,2,0.5656,-0.011936188
clean,2,0.5656,-0.04111576
clean,2,0.5656,0.16131449
clean,2,0.5656,-0.49723363
clean,2,0.5656,-0.10178232
clean,2,0.5656,-0.23092365
clean,2,0.5656,0.019833565
clean,2,0.5656,-0.09990215
clean,2,0.5656,0.10249162
clean,2,0.5656,-0.22773027
clean,2,0.5656,-0.03608036
clean,2,0.5656,-0.029096127
clean,2,0.5656,-0.028427124
clean,2,0.5656,0.1278739
clean,2,0.5656,-0.07124424
clean,2,0.5656,-0.06847286
clean,2,0.5656,-0.040210724
clean,2,0.5656,-0.11462307
clean,2,0.5656,0.06084299
clean,2,0.5656,0.13519263
clean,2,0.5656,-0.0075273514
clean,2,0.5656,-0.29146433
clean,2,0.5656,-0.016870499
clean,2,0.5656,-0.08398962
clean,2,0.5656,-0.17169666
clean,2,0.5656,-0.10708743
clean,2,0.5656,0.12764263
clean,2,0.5656,0.06278491
clean,2,0.5656,-0.11402607
clean,2,0.5656,0.027883053
clean,2,0.5656,-0.22972727
clean,3,0.8484,-0.08670187
clean,3,0.8484,-0.096138954
clean,3,0.8484,-0.11287832
clean,3,0.8484,-0.100699425
clean,3,0.8484,-0.09590626
clean,3,0.8484,-0.05552292
clean,3,0.8484,-0.22044754
clean,3,0.8484,-0.11555004
clean,3,0.8484,-0.07612705
clean,3,0.8484,-0.12314224
clean,3,0.8484,-0.04226494
clean,3,0.8484,-0.3220477
clean,3,0.8484,-0.14121151
clean,3,0.8484,-0.18113852
clean,3,0.8484,-0.14226532
clean,3,0.8484,-0.16697168
clean,3,0.8484,-0.08627367
clean,3,0.8484,-0.1972239
clean,3,0.8484,-0.12147665
clean,3,0.8484,-0.029675484
clean,3,0.8484,0.018304825
clean,3,0.8484,-0.22566271
clean,3,0.8484,-0.12672663
clean,3,0.8484,-0.0032625198
clean,3,0.8484,-0.097519875
clean,3,0.8484,-0.18681669
clean,3,0.8484,-0.07871151
clean,3,0.8484,-0.16255856
clean,3,0.8484,-0.07464647
clean,3,0.8484,-0.2129035
clean,3,0.8484,-0.089541435
clean,3,0.8484,-0.08995104
clean,3,0.8484,0.057211876
clean,3,0.8484,-0.08831978
clean,3,0.8484,-0.13112974
clean,3,0.8484,-0.11556339
clean,3,0.8484,-0.10011101
clean,3,0.8484,-0.09867239
clean,3,0.8484,-0.13621712
clean,3,0.8484,-0.068012714
clean,3,0.8484,-0.10483694
clean,3,0.8484,0.01964426
clean,3,0.8484,-0.12867165
clean,3,0.8484,-0.201339
clean,3,0.8484,-0.22995329
clean,3,0.8484,-0.15729666
clean,3,0.8484,-0.18365955
clean,3,0.8484,-0.035317898
clean,3,0.8484,-0.22248554
clean,3,0.8484,-0.094575405
clean,3,0.8484,-0.11342621
clean,3,0.8484,-0.24151134
clean,3,0.8484,-0.105208874
clean,3,0.8484,-0.17330265
clean,3,0.8484,0.012650967
clean,3,0.8484,-0.06494331
clean,3,0.8484,-0.107584
clean,3,0.8484,-0.13749886
clean,3,0.8484,-0.111588
clean,3,0.8484,-0.23518562
clean,3,0.8484,-0.19387245
clean,3,0.8484,-0.08571005
clean,3,0.8484,-0.10234833
clean,3,0.8484,-0.19133282
clean,3,0.8484,-0.24114943
clean,3,0.8484,-0.05080843
clean,3,0.8484,-0.12984943
clean,3,0.8484,-0.10340357
clean,3,0.8484,-0.15000343
clean,3,0.8484,-0.026568413
clean,3,0.8484,-0.108728886
clean,3,0.8484,-0.048647404
clean,3,0.8484,-0.0897522
clean,3,0.8484,-0.26855564
clean,3,0.8484,-0.087937355
clean,3,0.8484,-0.09437752
clean,3,0.8484,-0.080132484
clean,3,0.8484,-0.10601616
clean,3,0.8484,-0.16542578
clean,3,0.8484,-0.0011806488
clean,3,0.8484,-0.14288282
clean,3,0.8484,-0.14745665
clean,3,0.8484,-0.057540894
clean,3,0.8484,-0.10947704
clean,3,0.8484,-0.2210207
clean,3,0.8484,-0.1872387
clean,3,0.8484,-0.15211535
clean,3,0.8484,-0.097673416
clean,3,0.8484,-0.26089716
clean,3,0.8484,-0.14899349
clean,3,0.8484,-0.07550955
clean,3,0.8484,-0.096055984
clean,3,0.8484,-0.12849236
clean,3,0.8484,-0.21099186
clean,3,0.8484,-0.16703224
clean,3,0.8484,-0.13846064
clean,3,0.8484,-0.13173914
clean,3,0.8484,-0.11721182
clean,3,0.8484,-0.12823868
clean,3,0.8484,-0.18229342
clean,3,0.8484,0.0010187626
clean,3,0.8484,0.12892723
clean,3,0.8484,0.03595543
clean,3,0.8484,0.089907646
clean,3,0.8484,0.1634388
clean,3,0.8484,0.0780139
clean,3,0.8484,0.037975788
clean,3,0.8484,0.08267307
clean,3,0.8484,-0.109457016
clean,3,0.8484,-0.017962456
clean,3,0.8484,-0.087907314
clean,3,0.8484,-0.077260494
clean,3,0.8484,0.03279543
clean,3,0.8484,0.14002419
clean,3,0.8484,0.049997807
clean,3,0.8484,-0.041546345
clean,3,0.8484,0.16232204
clean,3,0.8484,0.17576694
clean,3,0.8484,0.120921135
clean,3,0.8484,-0.027189255
clean,3,0.8484,0.17845488
clean,3,0.8484,0.10958004
clean,3,0.8484,0.07697725
clean,3,0.8484,0.050700903
clean,3,0.8484,0.26867104
clean,3,0.8484,0.24563551
clean,3,0.8484,0.07550335
clean,3,0.8484,0.18007278
clean,3,0.8484,0.10905266
clean,3,0.8484,0.21347809
clean,3,0.8484,0.1804328
clean,3,0.8484,0.11903143
clean,3,0.8484,0.19708967
clean,3,0.8484,0.11387968
clean,3,0.8484,0.1390624
clean,3,0.8484,0.18243647
clean,3,0.8484,0.036786556
clean,3,0.8484,0.12115908
clean,3,0.8484,0.0014209747
clean,3,0.8484,0.17771721
clean,3,0.8484,0.032648087
clean,3,0.8484,0.0450778
clean,3,0.8484,-0.030130863
clean,3,0.8484,0.107693195
clean,3,0.8484,0.20511913
clean,3,0.8484,-0.0055117607
clean,3,0.8484,0.00029325485
clean,3,0.8484,0.09254503
clean,3,0.8484,0.120372295
clean,3,0.8484,0.0118637085
clean,3,0.8484,0.14232159
clean,3,0.8484,0.16006756
clean,3,0.8484,0.093690395
clean,3,0.8484,0.2614169
clean,3,0.8484,0.06630039
clean,3,0.8484,0.17200184
clean,3,0.8484,0.08154583
clean,3,0.8484,0.12276983
clean,3,0.8484,0.08305788
clean,3,0.8484,-0.0065772533
clean,3,0.8484,0.19226027
clean,3,0.8484,0.0481143
clean,3,0.8484,0.028393745
clean,3,0.8484,0.08307719
clean,3,0.8484,0.18246222
clean,3,0.8484,0.16336632
clean,3,0.8484,0.009635448
clean,3,0.8484,0.2317915
clean,3,0.8484,0.26551437
clean,3,0.8484,0.06590605
clean,3,0.8484,0.057877064
clean,3,0.8484,0.0287323
clean,3,0.8484,0.15740442
clean,3,0.8484,0.026909828
clean,3,0.8484,0.13499689
clean,3,0.8484,0.119009495
clean,3,0.8484,0.08430171
clean,3,0.8484,0.24298811
clean,3,0.8484,-0.13254476
clean,3,0.8484,0.1551938
clean,3,0.8484,0.1513834
clean,3,0.8484,-0.06592035
clean,3,0.8484,0.10520792
clean,3,0.8484,0.095606804
clean,3,0.8484,0.10800815
clean,3,0.8484,0.051789284
clean,3,0.8484,0.03975153
clean,3,0.8484,0.13097
clean,3,0.8484,-0.10534763
clean,3,0.8484,0.041558743
clean,3,0.8484,0.19826221
clean,3,0.8484,0.01501894
clean,3,0.8484,0.0664649
clean,3,0.8484,-0.20831823
clean,3,0.8484,0.10912132
clean,3,0.8484,0.08227658
clean,3,0.8484,-0.009742737
clean,3,0.8484,0.038048744
clean,3,0.8484,0.13955975
clean,3,0.8484,-0.012746334
clean,3,0.8484,0.3580382
clean,3,0.8484,0.72307634
clean,3,0.8484,0.8995323
clean,3,0.8484,0.6635232
clean,3,0.8484,0.45633698
clean,3,0.8484,0.5580921
clean,3,0.8484,0.5574727
clean,3,0.8484,0.49058032
clean,3,0.8484,0.24531603
clean,3,0.8484,0.5767381
clean,3,0.8484,0.77842283
clean,3,0.8484,0.3408327
clean,3,0.8484,-0.09173393
clean,3,0.8484,0.33101797
clean,3,0.8484,0.4080348
clean,3,0.8484,0.98749447
clean,3,0.8484,0.40771437
clean,3,0.8484,0.41860628
clean,3,0.8484,0.5222597
clean,3,0.8484,0.057382107
clean,3,0.8484,0.29947305
clean,3,0.8484,0.491107
clean,3,0.8484,0.49776316
clean,3,0.8484,0.5680013
clean,3,0.8484,0.3698082
clean,3,0.8484,0.35508347
clean,3,0.8484,0.55768824
clean,3,0.8484,0.5973773
clean,3,0.8484,0.33984232
clean,3,0.8484,0.2511723
clean,3,0.8484,0.53800297
clean,3,0.8484,0.7727432
clean,3,0.8484,0.4697535
clean,3,0.8484,0.46542072
clean,3,0.8484,0.38818264
clean,3,0.8484,0.31898546
clean,3,0.8484,0.43235588
clean,3,0.8484,0.33780003
clean,3,0.8484,0.084638834
clean,3,0.8484,0.19390678
clean,3,0.8484,0.54967785
clean,3,0.8484,0.37324953
clean,3,0.8484,0.79516506
clean,3,0.8484,0.39459896
clean,3,0.8484,0.24779987
clean,3,0.8484,0.6201906
clean,3,0.8484,0.5582442
clean,3,0.8484,0.64391255
clean,3,0.8484,0.19663191
clean,3,0.8484,0.48304605
clean,3,0.8484,0.4851644
clean,3,0.8484,0.40606308
clean,3,0.8484,0.44065046
clean,3,0.8484,0.23852396
clean,3,0.8484,0.7042208
clean,3,0.8484,0.48418856
clean,3,0.8484,0.32589817
clean,3,0.8484,0.41186905
clean,3,0.8484,0.35638165
clean,3,0.8484,0.3576646
clean,3,0.8484,0.32528996
clean,3,0.8484,0.4707458
clean,3,0.8484,0.45155644
clean,3,0.8484,0.5994649
clean,3,0.8484,0.39710426
clean,3,0.8484,0.25728226
clean,3,0.8484,0.51046085
clean,3,0.8484,0.3101945
clean,3,0.8484,0.74821377
clean,3,0.8484,0.58544683
clean,3,0.8484,0.546402
clean,3,0.8484,0.1456306
clean,3,0.8484,0.10006809
clean,3,0.8484,0.2688961
clean,3,0.8484,0.47023892
clean,3,0.8484,0.4339671
clean,3,0.8484,0.37853575
clean,3,0.8484,0.5038934
clean,3,0.8484,0.44201803
clean,3,0.8484,0.2404406
clean,3,0.8484,0.6401377
clean,3,0.8484,0.53911495
clean,3,0.8484,0.7446656
clean,3,0.8484,0.63309336
clean,3,0.8484,0.21771908
clean,3,0.8484,0.20643902
clean,3,0.8484,0.2401948
clean,3,0.8484,0.45794582
clean,3,0.8484,0.4694128
clean,3,0.8484,0.23051882
clean,3,0.8484,0.25341868
clean,3,0.8484,0.4357891
clean,3,0.8484,0.41578913
clean,3,0.8484,0.272233
clean,3,0.8484,0.5858774
clean,3,0.8484,0.31437588
clean,3,0.8484,0.42662907
clean,3,0.8484,0.5202062
clean,3,0.8484,0.46947002
clean,3,0.8484,0.37792444
clean,3,0.8484,0.1429491
clean,3,0.8484,0.3950796
clean,3,0.8484,0.4832921
clean,3,0.8484,0.0017991066
clean,3,0.8484,0.14132428
clean,3,0.8484,0.28808117
clean,3,0.8484,0.3515067
clean,3,0.8484,0.18659544
clean,3,0.8484,0.25588846
clean,3,0.8484,0.21523023
clean,3,0.8484,0.35544968
clean,3,0.8484,0.26916647
clean,3,0.8484,-0.020362765
clean,3,0.8484,0.13568044
clean,3,0.8484,0.29460955
clean,3,0.8484,0.26766777
clean,3,0.8484,0.050952435
clean,3,0.8484,0.058451414
clean,3,0.8484,0.13738346
clean,3,0.8484,-0.07378626
clean,3,0.8484,0.46457767
clean,3,0.8484,0.29767895
clean,3,0.8484,0.1757698
clean,3,0.8484,0.21834183
clean,3,0.8484,0.4503355
clean,3,0.8484,0.26170945
clean,3,0.8484,0.101192
clean,3,0.8484,-0.13985062
clean,3,0.8484,0.28899574
clean,3,0.8484,0.1659913
clean,3,0.8484,0.1710999
clean,3,0.8484,0.3675146
clean,3,0.8484,0.49515104
clean,3,0.8484,0.09835148
clean,3,0.8484,0.3307655
clean,3,0.8484,-0.014411449
clean,3,0.8484,0.30737913
clean,3,0.8484,-0.018416405
clean,3,0.8484,0.37417078
clean,3,0.8484,0.16741276
clean,3,0.8484,0.37998724
clean,3,0.8484,0.39901948
clean,3,0.8484,0.40125227
clean,3,0.8484,0.110158205
clean,3,0.8484,0.4106555
clean,3,0.8484,0.34395766
clean,3,0.8484,0.04485464
clean,3,0.8484,0.31946325
clean,3,0.8484,0.31915283
clean,3,0.8484,0.42579556
clean,3,0.8484,0.19514418
clean,3,0.8484,0.27347636
clean,3,0.8484,0.29860783
clean,3,0.8484,0.046910286
clean,3,0.8484,0.21876383
clean,3,0.8484,0.41206646
clean,3,0.8484,-0.03745365
clean,3,0.8484,0.30825996
clean,3,0.8484,0.28773975
clean,3,0.8484,0.5704918
clean,3,0.8484,0.43379116
clean,3,0.8484,0.3515916
clean,3,0.8484,0.43587017
clean,3,0.8484,0.26654387
clean,3,0.8484,-0.043630123
clean,3,0.8484,0.18799615
clean,3,0.8484,0.2471199
clean,3,0.8484,0.4216137
clean,3,0.8484,0.16195917
clean,3,0.8484,0.52685714
clean,3,0.8484,0.43892932
clean,3,0.8484,0.17092514
clean,3,0.8484,-0.040617466
clean,3,0.8484,0.17605066
clean,3,0.8484,0.18658495
clean,3,0.8484,0.35789084
clean,3,0.8484,0.2840805
clean,3,0.8484,0.16025639
clean,3,0.8484,-0.08384228
clean,3,0.8484,0.24320364
clean,3,0.8484,0.13693666
clean,3,0.8484,0.23517418
clean,3,0.8484,0.2885952
clean,3,0.8484,0.32215405
clean,3,0.8484,0.11029196
clean,3,0.8484,0.021411419
clean,3,0.8484,0.116987705
clean,3,0.8484,0.049950123
clean,3,0.8484,0.49449706
clean,3,0.8484,0.35063124
clean,3,0.8484,-0.12134838
clean,3,0.8484,0.64969254
clean,3,0.8484,0.33799195
clean,3,0.8484,0.20901585
clean,3,0.8484,0.30132818
clean,3,0.8484,0.12475824
clean,3,0.8484,0.14132738
clean,3,0.8484,0.18420792
clean,3,0.8484,0.11545944
clean,3,0.8484,0.5122845
clean,3,0.8484,-0.14661217
clean,3,0.8484,-0.2800517
clean,3,0.8484,-0.18625832
clean,3,0.8484,-0.17793512
clean,3,0.8484,-0.26573467
clean,3,0.8484,-0.13141775
clean,3,0.8484,-0.16386318
clean,3,0.8484,-0.08151412
clean,3,0.8484,-0.17867756
clean,3,0.8484,-0.36533165
clean,3,0.8484,-0.18301153
clean,3,0.8484,-0.20175552
clean,3,0.8484,-0.065582275
clean,3,0.8484,-0.21264172
clean,3,0.8484,0.12772512
clean,3,0.8484,-0.29798698
clean,3,0.8484,-0.20739555
clean,3,0.8484,-0.10945749
clean,3,0.8484,-0.109479904
clean,3,0.8484,-0.34171653
clean,3,0.8484,-0.16034937
clean,3,0.8484,-0.1265781
clean,3,0.8484,-0.31317616
clean,3,0.8484,-0.08810711
clean,3,0.8484,-0.25222778
clean,3,0.8484,0.030401468
clean,3,0.8484,-0.06538057
clean,3,0.8484,-0.19932365
clean,3,0.8484,-0.20920181
clean,3,0.8484,-0.053544044
clean,3,0.8484,-0.07111359
clean,3,0.8484,-0.14138126
clean,3,0.8484,-0.32808375
clean,3,0.8484,-0.15109801
clean,3,0.8484,-0.3501506
clean,3,0.8484,-0.094156265
clean,3,0.8484,-0.11657596
clean,3,0.8484,-0.105268955
clean,3,0.8484,-0.12770033
clean,3,0.8484,-0.22951221
clean,3,0.8484,-0.06672001
clean,3,0.8484,-0.16520548
clean,3,0.8484,-0.21310806
clean,3,0.8484,-0.11031151
clean,3,0.8484,-0.13677645
clean,3,0.8484,-0.24286151
clean,3,0.8484,-0.1725688
clean,3,0.8484,-0.13065243
clean,3,0.8484,-0.18320274
clean,3,0.8484,-0.21920347
clean,3,0.8484,-0.13483667
clean,3,0.8484,-0.3192482
clean,3,0.8484,-0.40464807
clean,3,0.8484,-0.13777518
clean,3,0.8484,-0.0076971054
clean,3,0.8484,0.03274679
clean,3,0.8484,-0.48849297
clean,3,0.8484,0.07476473
clean,3,0.8484,-0.07372713
clean,3,0.8484,-0.1934042
clean,3,0.8484,-0.15702057
clean,3,0.8484,-0.15655613
clean,3,0.8484,-0.17357254
clean,3,0.8484,-0.1499443
clean,3,0.8484,-0.04058504
clean,3,0.8484,-0.20753479
clean,3,0.8484,-0.3738587
clean,3,0.8484,-0.2645402
clean,3,0.8484,-0.4449401
clean,3,0.8484,-0.053939104
clean,3,0.8484,-0.20826077
clean,3,0.8484,-0.15524912
clean,3,0.8484,-0.19515753
clean,3,0.8484,-0.17731476
clean,3,0.8484,-0.03958118
clean,3,0.8484,-0.20945406
clean,3,0.8484,-0.07111168
clean,3,0.8484,-0.11159396
clean,3,0.8484,0.087879896
clean,3,0.8484,-0.050065994
clean,3,0.8484,-0.0086221695
clean,3,0.8484,-0.19595623
clean,3,0.8484,-0.09866047
clean,3,0.8484,-0.17485905
clean,3,0.8484,-0.13311005
clean,3,0.8484,-0.20667791
clean,3,0.8484,-0.13051629
clean,3,0.8484,-0.04227662
clean,3,0.8484,-0.076025486
clean,3,0.8484,-0.12577057
clean,3,0.8484,-0.15015078
clean,3,0.8484,-0.03763652
clean,3,0.8484,-0.020567894
clean,3,0.8484,-0.1911974
clean,3,0.8484,-0.09385896
clean,3,0.8484,-0.19621992
clean,3,0.8484,-0.54934025
clean,3,0.8484,-0.06268406
clean,3,0.8484,-0.072306156
clean,3,0.8484,0.07432151
clean,3,0.8484,-0.024390697
clean,3,0.8484,-0.1755383
clean,3,0.8484,-0.061053753
clean,3,0.8484,0.13861883
clean,3,0.8484,0.18793702
clean,3,0.8484,0.06088829
clean,3,0.8484,0.031315804
clean,3,0.8484,-0.06933737
clean,3,0.8484,0.064640045
clean,3,0.8484,-0.16281939
clean,3,0.8484,0.18902159
clean,3,0.8484,-0.08581734
clean,3,0.8484,0.12977839
clean,3,0.8484,-0.1339531
clean,3,0.8484,0.044958353
clean,3,0.8484,0.13802397
clean,3,0.8484,0.05973625
clean,3,0.8484,-0.07726097
clean,3,0.8484,0.040152073
clean,3,0.8484,0.15841901
clean,3,0.8484,0.06486988
clean,3,0.8484,0.12459707
clean,3,0.8484,-0.19963455
clean,3,0.8484,0.036967754
clean,3,0.8484,-0.124690056
clean,3,0.8484,0.02994728
clean,3,0.8484,-0.0048240423
clean,3,0.8484,-0.03591883
clean,3,0.8484,0.08570862
clean,3,0.8484,0.085531235
clean,3,0.8484,0.11676407
clean,3,0.8484,-0.033078194
clean,3,0.8484,0.18845797
clean,3,0.8484,-0.020977497
clean,3,0.8484,-0.20700741
clean,3,0.8484,-0.15765762
clean,3,0.8484,-0.10652256
clean,3,0.8484,0.09721264
clean,3,0.8484,0.073333025
clean,3,0.8484,-0.37348557
clean,3,0.8484,-0.22061706
clean,3,0.8484,-0.22897482
clean,3,0.8484,-0.22166681
clean,3,0.8484,0.1280508
clean,3,0.8484,-0.032568455
clean,3,0.8484,-0.035312176
clean,3,0.8484,0.23513985
clean,3,0.8484,0.05527115
clean,3,0.8484,0.035388947
clean,3,0.8484,-0.21506643
clean,3,0.8484,-0.030872107
clean,3,0.8484,0.065974236
clean,3,0.8484,0.18894958
clean,3,0.8484,-0.106594086
clean,3,0.8484,-0.00438118
clean,3,0.8484,0.14891696
clean,3,0.8484,-0.006934643
clean,3,0.8484,-0.096767426
clean,3,0.8484,-0.010692358
clean,3,0.8484,0.030007362
clean,3,0.8484,-0.36962795
clean,3,0.8484,0.016183376
clean,3,0.8484,0.030701637
clean,3,0.8484,0.08961725
clean,3,0.8484,-0.20728445
clean,3,0.8484,0.037679195
clean,3,0.8484,0.07557917
clean,3,0.8484,0.15894365
clean,3,0.8484,0.2652459
clean,3,0.8484,-0.027952194
clean,3,0.8484,-0.06886542
clean,3,0.8484,0.07055187
clean,3,0.8484,-0.07417774
clean,3,0.8484,-0.10486078
clean,3,0.8484,0.28177738
clean,3,0.8484,0.117747545
clean,3,0.8484,-0.01786542
clean,3,0.8484,0.08827448
clean,3,0.8484,-0.041819096
clean,3,0.8484,-0.17076063
clean,3,0.8484,-0.006163001
clean,3,0.8484,-0.064332366
clean,3,0.8484,-0.1410749
clean,3,0.8484,0.13972068
clean,3,0.8484,-0.032163143
clean,3,0.8484,0.059620142
clean,3,0.8484,0.18035316
clean,3,0.8484,-0.051045895
clean,3,0.8484,0.023725033
clean,3,0.8484,0.10781789
clean,3,0.8484,-0.035097122
clean,3,0.8484,-0.049222946
clean,3,0.8484,-0.013883114
clean,3,0.8484,-0.006541252
clean,3,0.8484,-0.049055576
clean,3,0.8484,0.1607647
clean,3,0.8484,0.2725104
clean,3,0.8484,-0.120640755
clean,3,0.8484,-0.047695637
clean,3,0.8484,0.11073041
clean,3,0.8484,0.041779995
clean,3,0.8484,0.1927805
clean,3,0.8484,-0.05273795
clean,3,0.8484,0.20108414
clean,3,0.8484,0.09971762
clean,3,0.8484,0.32619333
clean,3,0.8484,0.24539375
clean,3,0.8484,0.28137112
clean,3,0.8484,0.12768078
clean,3,0.8484,0.3655324
clean,3,0.8484,0.1729064
clean,3,0.8484,0.12880135
clean,3,0.8484,0.17343378
clean,3,0.8484,0.30820107
clean,3,0.8484,0.1806221
clean,3,0.8484,0.052539825
clean,3,0.8484,0.29724312
clean,3,0.8484,0.26588202
clean,3,0.8484,0.13542747
clean,3,0.8484,0.18993473
clean,3,0.8484,0.10830593
clean,3,0.8484,0.20199156
clean,3,0.8484,0.12057114
clean,3,0.8484,0.31264114
clean,3,0.8484,-0.062989235
clean,3,0.8484,0.6237626
clean,3,0.8484,0.212955
clean,3,0.8484,0.1862874
clean,3,0.8484,0.10672617
clean,3,0.8484,0.10012722
clean,3,0.8484,0.07345247
clean,3,0.8484,0.3695326
clean,3,0.8484,0.1548624
clean,3,0.8484,0.23056936
clean,3,0.8484,0.050881863
clean,3,0.8484,-0.010030031
clean,3,0.8484,0.18220091
clean,3,0.8484,0.17453289
clean,3,0.8484,0.32494497
clean,3,0.8484,0.081327915
clean,3,0.8484,0.042395115
clean,3,0.8484,0.06773424
clean,3,0.8484,0.26341915
clean,3,0.8484,0.120966434
clean,3,0.8484,0.22212696
clean,3,0.8484,0.19332838
clean,3,0.8484,-0.02579999
clean,3,0.8484,0.22399235
clean,3,0.8484,0.12075186
clean,3,0.8484,0.11604071
clean,3,0.8484,0.14919853
clean,3,0.8484,0.0342021
clean,3,0.8484,0.2618289
clean,3,0.8484,-0.06071043
clean,3,0.8484,0.17788363
clean,3,0.8484,0.09013367
clean,3,0.8484,0.098543644
clean,3,0.8484,0.101854086
clean,3,0.8484,0.21652746
clean,3,0.8484,0.26780033
clean,3,0.8484,0.15071726
clean,3,0.8484,0.120224
clean,3,0.8484,0.2228322
clean,3,0.8484,0.06573486
clean,3,0.8484,0.025733948
clean,3,0.8484,0.28147936
clean,3,0.8484,0.24492455
clean,3,0.8484,0.1293559
clean,3,0.8484,0.15280867
clean,3,0.8484,0.22739697
clean,3,0.8484,0.04831171
clean,3,0.8484,-0.07369375
clean,3,0.8484,0.09735966
clean,3,0.8484,0.16258049
clean,3,0.8484,0.13631439
clean,3,0.8484,0.18892765
clean,3,0.8484,0.1600492
clean,3,0.8484,0.09307337
clean,3,0.8484,0.018107653
clean,3,0.8484,0.32531452
clean,3,0.8484,0.25800228
clean,3,0.8484,0.12922192
clean,3,0.8484,0.20507479
clean,3,0.8484,0.23968744
clean,3,0.8484,0.28912115
clean,3,0.8484,0.21491432
clean,3,0.8484,0.15778589
clean,3,0.8484,0.07128763
clean,3,0.8484,0.24261951
clean,3,0.8484,0.12697124
clean,3,0.8484,0.25108862
clean,3,0.8484,0.37679863
clean,3,0.8484,0.14139462
clean,3,0.8484,0.2939415
clean,3,0.8484,-0.01783514
clean,3,0.8484,0.12126684
clean,3,0.8484,0.14606524
clean,3,0.8484,0.06259155
clean,3,0.8484,0.088511944
clean,3,0.8484,0.12674761
clean,3,0.8484,0.15352893
clean,3,0.8484,0.23333669
clean,3,0.8484,0.044641256
clean,3,0.8484,0.512501
clean,3,0.8484,0.31303596
clean,3,0.8484,0.61334157
clean,3,0.8484,0.3214376
clean,3,0.8484,0.018396378
clean,3,0.8484,0.39602256
clean,3,0.8484,0.05830741
clean,3,0.8484,0.20310903
clean,3,0.8484,0.26816905
